,trial_label,trial_dir,seed_main,saveFolder,simLabel,done
0,net_newsec_ctrl_var_seed_00000,/ddn/niknovikov19/repo/A1_OUinp/exp_results/ba...,1000.0,./exp_results/batch_rxbkg_state1_mech1/net_new...,net_newsec_ctrl_var_seed_00000,1.0
1,net_newsec_ctrl_var_seed_00001,/ddn/niknovikov19/repo/A1_OUinp/exp_results/ba...,1001.0,./exp_results/batch_rxbkg_state1_mech1/net_new...,net_newsec_ctrl_var_seed_00001,1.0
2,net_newsec_ctrl_var_seed_00002,/ddn/niknovikov19/repo/A1_OUinp/exp_results/ba...,1002.0,./exp_results/batch_rxbkg_state1_mech1/net_new...,net_newsec_ctrl_var_seed_00002,1.0
3,net_newsec_ctrl_var_seed_00003,/ddn/niknovikov19/repo/A1_OUinp/exp_results/ba...,1003.0,./exp_results/batch_rxbkg_state1_mech1/net_new...,net_newsec_ctrl_var_seed_00003,1.0
4,net_newsec_ctrl_var_seed_00004,/ddn/niknovikov19/repo/A1_OUinp/exp_results/ba...,1004.0,./exp_results/batch_rxbkg_state1_mech1/net_new...,net_newsec_ctrl_var_seed_00004,1.0
